"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @L6HJH: #TogethernessIsKey <ed><U+00A0><U+00BD><ed><U+00B1><U+00AD><ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AB><ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AD> #StrengthInNumbers #HomeShouldBeSafe <ed><U+00A0><U+00BD><ed><U+00B1><U+00AA><ed><U+00A0><U+00BC><ed><U+00BF><U+00A1>#SODA #SurvivorsOfDomesticAbuse <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA> #CommunitySpirit <ed><U+00A0><U+00BD><ed><U+00B2><U+0096> https://t.c…",FALSE,0,NA,2016-09-26 12:24:04,FALSE,NA,"780382429391585280",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","yudingleb1",645,TRUE,FALSE,NA,NA
"RT @L6HJH: #TogethernessIsKey <ed><U+00A0><U+00BD><ed><U+00B1><U+00AD><ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AB><ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AD> #StrengthInNumbers #HomeShouldBeSafe <ed><U+00A0><U+00BD><ed><U+00B1><U+00AA><ed><U+00A0><U+00BC><ed><U+00BF><U+00A1>#SODA #SurvivorsOfDomesticAbuse <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA> #CommunitySpirit <ed><U+00A0><U+00BD><ed><U+00B2><U+0096> https://t.c…",FALSE,0,NA,2016-09-26 12:23:44,FALSE,NA,"780382344565911552",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SemyonovRus",645,TRUE,FALSE,NA,NA
"RT @L6HJH: #TogethernessIsKey <ed><U+00A0><U+00BD><ed><U+00B1><U+00AD><ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AB><ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AD> #StrengthInNumbers #HomeShouldBeSafe <ed><U+00A0><U+00BD><ed><U+00B1><U+00AA><ed><U+00A0><U+00BC><ed><U+00BF><U+00A1>#SODA #SurvivorsOfDomesticAbuse <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA> #CommunitySpirit <ed><U+00A0><U+00BD><ed><U+00B2><U+0096> https://t.c…",FALSE,0,NA,2016-09-26 12:22:50,FALSE,NA,"780382118358683648",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","safonovaavrora2",645,TRUE,FALSE,NA,NA
"RT @L6HJH: #TogethernessIsKey <ed><U+00A0><U+00BD><ed><U+00B1><U+00AD><ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AB><ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AD> #StrengthInNumbers #HomeShouldBeSafe <ed><U+00A0><U+00BD><ed><U+00B1><U+00AA><ed><U+00A0><U+00BC><ed><U+00BF><U+00A1>#SODA #SurvivorsOfDomesticAbuse <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA> #CommunitySpirit <ed><U+00A0><U+00BD><ed><U+00B2><U+0096> https://t.c…",FALSE,0,NA,2016-09-26 12:22:25,FALSE,NA,"780382013299777536",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","belozyorovafeo2",645,TRUE,FALSE,NA,NA
"RT @L6HJH: #TogethernessIsKey <ed><U+00A0><U+00BD><ed><U+00B1><U+00AD><ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AB><ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AD> #StrengthInNumbers #HomeShouldBeSafe <ed><U+00A0><U+00BD><ed><U+00B1><U+00AA><ed><U+00A0><U+00BC><ed><U+00BF><U+00A1>#SODA #SurvivorsOfDomesticAbuse <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA> #CommunitySpirit <ed><U+00A0><U+00BD><ed><U+00B2><U+0096> https://t.c…",FALSE,0,NA,2016-09-26 12:22:17,FALSE,NA,"780381978860326912",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","guschinaevfros4",645,TRUE,FALSE,NA,NA
"RT @L6HJH: #TogethernessIsKey <ed><U+00A0><U+00BD><ed><U+00B1><U+00AD><ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AB><ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AD> #StrengthInNumbers #HomeShouldBeSafe <ed><U+00A0><U+00BD><ed><U+00B1><U+00AA><ed><U+00A0><U+00BC><ed><U+00BF><U+00A1>#SODA #SurvivorsOfDomesticAbuse <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA> #CommunitySpirit <ed><U+00A0><U+00BD><ed><U+00B2><U+0096> https://t.c…",FALSE,0,NA,2016-09-26 12:21:10,FALSE,NA,"780381697615470592",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","burovavdii19891",645,TRUE,FALSE,NA,NA
"RT @L6HJH: #TogethernessIsKey <ed><U+00A0><U+00BD><ed><U+00B1><U+00AD><ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AB><ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AD> #StrengthInNumbers #HomeShouldBeSafe <ed><U+00A0><U+00BD><ed><U+00B1><U+00AA><ed><U+00A0><U+00BC><ed><U+00BF><U+00A1>#SODA #SurvivorsOfDomesticAbuse <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA> #CommunitySpirit <ed><U+00A0><U+00BD><ed><U+00B2><U+0096> https://t.c…",FALSE,0,NA,2016-09-26 12:20:42,FALSE,NA,"780381581924065280",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","danislavmironov",645,TRUE,FALSE,NA,NA
"RT @L6HJH: #TogethernessIsKey <ed><U+00A0><U+00BD><ed><U+00B1><U+00AD><ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AB><ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AD> #StrengthInNumbers #HomeShouldBeSafe <ed><U+00A0><U+00BD><ed><U+00B1><U+00AA><ed><U+00A0><U+00BC><ed><U+00BF><U+00A1>#SODA #SurvivorsOfDomesticAbuse <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA> #CommunitySpirit <ed><U+00A0><U+00BD><ed><U+00B2><U+0096> https://t.c…",FALSE,0,NA,2016-09-26 12:20:22,FALSE,NA,"780381497710809088",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","josephbacker90",645,TRUE,FALSE,NA,NA
"RT @L6HJH: #TogethernessIsKey <ed><U+00A0><U+00BD><ed><U+00B1><U+00AD><ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AB><ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AD> #StrengthInNumbers #HomeShouldBeSafe <ed><U+00A0><U+00BD><ed><U+00B1><U+00AA><ed><U+00A0><U+00BC><ed><U+00BF><U+00A1>#SODA #SurvivorsOfDomesticAbuse <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA> #CommunitySpirit <ed><U+00A0><U+00BD><ed><U+00B2><U+0096> https://t.c…",FALSE,0,NA,2016-09-26 12:20:19,FALSE,NA,"780381484972638208",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","godinryabov88",645,TRUE,FALSE,NA,NA
"RT @L6HJH: #TogethernessIsKey <ed><U+00A0><U+00BD><ed><U+00B1><U+00AD><ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AB><ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AD> #StrengthInNumbers #HomeShouldBeSafe <ed><U+00A0><U+00BD><ed><U+00B1><U+00AA><ed><U+00A0><U+00BC><ed><U+00BF><U+00A1>#SODA #SurvivorsOfDomesticAbuse <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA> #CommunitySpirit <ed><U+00A0><U+00BD><ed><U+00B2><U+0096> https://t.c…",FALSE,0,NA,2016-09-26 12:19:54,FALSE,NA,"780381382178668544",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","VolodyaAksyonov",645,TRUE,FALSE,NA,NA
"RT @L6HJH: #TogethernessIsKey <ed><U+00A0><U+00BD><ed><U+00B1><U+00AD><ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AB><ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AD> #StrengthInNumbers #HomeShouldBeSafe <ed><U+00A0><U+00BD><ed><U+00B1><U+00AA><ed><U+00A0><U+00BC><ed><U+00BF><U+00A1>#SODA #SurvivorsOfDomesticAbuse <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA> #CommunitySpirit <ed><U+00A0><U+00BD><ed><U+00B2><U+0096> https://t.c…",FALSE,0,NA,2016-09-26 12:19:09,FALSE,NA,"780381190935248897",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","codysantos93",645,TRUE,FALSE,NA,NA
"RT @L6HJH: #TogethernessIsKey <ed><U+00A0><U+00BD><ed><U+00B1><U+00AD><ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AB><ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AD> #StrengthInNumbers #HomeShouldBeSafe <ed><U+00A0><U+00BD><ed><U+00B1><U+00AA><ed><U+00A0><U+00BC><ed><U+00BF><U+00A1>#SODA #SurvivorsOfDomesticAbuse <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA> #CommunitySpirit <ed><U+00A0><U+00BD><ed><U+00B2><U+0096> https://t.c…",FALSE,0,NA,2016-09-26 12:18:59,FALSE,NA,"780381150682443778",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SolovyovIpatij",645,TRUE,FALSE,NA,NA
"RT @L6HJH: #TogethernessIsKey <ed><U+00A0><U+00BD><ed><U+00B1><U+00AD><ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AB><ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AD> #StrengthInNumbers #HomeShouldBeSafe <ed><U+00A0><U+00BD><ed><U+00B1><U+00AA><ed><U+00A0><U+00BC><ed><U+00BF><U+00A1>#SODA #SurvivorsOfDomesticAbuse <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA> #CommunitySpirit <ed><U+00A0><U+00BD><ed><U+00B2><U+0096> https://t.c…",FALSE,0,NA,2016-09-26 12:18:04,FALSE,NA,"780380917164601344",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","molchanovaevni7",645,TRUE,FALSE,NA,NA
"RT @L6HJH: #TogethernessIsKey <ed><U+00A0><U+00BD><ed><U+00B1><U+00AD><ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AB><ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AD> #StrengthInNumbers #HomeShouldBeSafe <ed><U+00A0><U+00BD><ed><U+00B1><U+00AA><ed><U+00A0><U+00BC><ed><U+00BF><U+00A1>#SODA #SurvivorsOfDomesticAbuse <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA> #CommunitySpirit <ed><U+00A0><U+00BD><ed><U+00B2><U+0096> https://t.c…",FALSE,0,NA,2016-09-26 12:17:30,FALSE,NA,"780380774717591553",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ulviyasoboleva1",645,TRUE,FALSE,NA,NA
"RT @L6HJH: #TogethernessIsKey <ed><U+00A0><U+00BD><ed><U+00B1><U+00AD><ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AB><ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AD> #StrengthInNumbers #HomeShouldBeSafe <ed><U+00A0><U+00BD><ed><U+00B1><U+00AA><ed><U+00A0><U+00BC><ed><U+00BF><U+00A1>#SODA #SurvivorsOfDomesticAbuse <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA> #CommunitySpirit <ed><U+00A0><U+00BD><ed><U+00B2><U+0096> https://t.c…",FALSE,0,NA,2016-09-26 12:17:24,FALSE,NA,"780380753083437056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lynnjustin2",645,TRUE,FALSE,NA,NA
"RT @L6HJH: #TogethernessIsKey <ed><U+00A0><U+00BD><ed><U+00B1><U+00AD><ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AB><ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AD> #StrengthInNumbers #HomeShouldBeSafe <ed><U+00A0><U+00BD><ed><U+00B1><U+00AA><ed><U+00A0><U+00BC><ed><U+00BF><U+00A1>#SODA #SurvivorsOfDomesticAbuse <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA> #CommunitySpirit <ed><U+00A0><U+00BD><ed><U+00B2><U+0096> https://t.c…",FALSE,0,NA,2016-09-26 12:17:13,FALSE,NA,"780380706983833600",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bentleyjake93",645,TRUE,FALSE,NA,NA
"RT @L6HJH: #TogethernessIsKey <ed><U+00A0><U+00BD><ed><U+00B1><U+00AD><ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AB><ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AD> #StrengthInNumbers #HomeShouldBeSafe <ed><U+00A0><U+00BD><ed><U+00B1><U+00AA><ed><U+00A0><U+00BC><ed><U+00BF><U+00A1>#SODA #SurvivorsOfDomesticAbuse <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA> #CommunitySpirit <ed><U+00A0><U+00BD><ed><U+00B2><U+0096> https://t.c…",FALSE,0,NA,2016-09-26 12:16:55,FALSE,NA,"780380631184379905",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","isidorasysoeva",645,TRUE,FALSE,NA,NA
"RT @L6HJH: #TogethernessIsKey <ed><U+00A0><U+00BD><ed><U+00B1><U+00AD><ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AB><ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AD> #StrengthInNumbers #HomeShouldBeSafe <ed><U+00A0><U+00BD><ed><U+00B1><U+00AA><ed><U+00A0><U+00BC><ed><U+00BF><U+00A1>#SODA #SurvivorsOfDomesticAbuse <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA> #CommunitySpirit <ed><U+00A0><U+00BD><ed><U+00B2><U+0096> https://t.c…",FALSE,0,NA,2016-09-26 12:16:20,FALSE,NA,"780380483284791296",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","isabellastark95",645,TRUE,FALSE,NA,NA
"RT @L6HJH: #TogethernessIsKey <ed><U+00A0><U+00BD><ed><U+00B1><U+00AD><ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AB><ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AD> #StrengthInNumbers #HomeShouldBeSafe <ed><U+00A0><U+00BD><ed><U+00B1><U+00AA><ed><U+00A0><U+00BC><ed><U+00BF><U+00A1>#SODA #SurvivorsOfDomesticAbuse <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA> #CommunitySpirit <ed><U+00A0><U+00BD><ed><U+00B2><U+0096> https://t.c…",FALSE,0,NA,2016-09-26 12:15:03,FALSE,NA,"780380161795555329",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nixonnancy1991",645,TRUE,FALSE,NA,NA
"RT @L6HJH: #TogethernessIsKey <ed><U+00A0><U+00BD><ed><U+00B1><U+00AD><ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AB><ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AD> #StrengthInNumbers #HomeShouldBeSafe <ed><U+00A0><U+00BD><ed><U+00B1><U+00AA><ed><U+00A0><U+00BC><ed><U+00BF><U+00A1>#SODA #SurvivorsOfDomesticAbuse <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA> #CommunitySpirit <ed><U+00A0><U+00BD><ed><U+00B2><U+0096> https://t.c…",FALSE,0,NA,2016-09-26 12:13:55,FALSE,NA,"780379876079628288",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","landonhanna80",645,TRUE,FALSE,NA,NA
"RT @ClubRevolution_: #AtticusIndepand RT @party_P_MUSIC_: ¦DJ soda<U+3061><U+3083><U+3093><U+3084><U+3063><U+3071><U+308A><U+53EF><U+611B><U+3044>

#DJPress
#EDM
#<U+53EF><U+611B><U+3044>
#DJsoda
#soda
<U+3001>
 https://t.co/HBHFmmqBS2",FALSE,0,NA,2016-09-26 12:13:43,FALSE,NA,"780379822539231232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DJ4BParty",3,TRUE,FALSE,NA,NA
"RT @L6HJH: #TogethernessIsKey <ed><U+00A0><U+00BD><ed><U+00B1><U+00AD><ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AB><ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AD> #StrengthInNumbers #HomeShouldBeSafe <ed><U+00A0><U+00BD><ed><U+00B1><U+00AA><ed><U+00A0><U+00BC><ed><U+00BF><U+00A1>#SODA #SurvivorsOfDomesticAbuse <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA> #CommunitySpirit <ed><U+00A0><U+00BD><ed><U+00B2><U+0096> https://t.c…",FALSE,0,NA,2016-09-26 12:13:00,FALSE,NA,"780379643115401216",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","carlingram1992",645,TRUE,FALSE,NA,NA
"RT @L6HJH: #TogethernessIsKey <ed><U+00A0><U+00BD><ed><U+00B1><U+00AD><ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AB><ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AD> #StrengthInNumbers #HomeShouldBeSafe <ed><U+00A0><U+00BD><ed><U+00B1><U+00AA><ed><U+00A0><U+00BC><ed><U+00BF><U+00A1>#SODA #SurvivorsOfDomesticAbuse <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA> #CommunitySpirit <ed><U+00A0><U+00BD><ed><U+00B2><U+0096> https://t.c…",FALSE,0,NA,2016-09-26 12:12:15,FALSE,NA,"780379454925307904",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","merkushevaantu6",645,TRUE,FALSE,NA,NA
"RT @L6HJH: #TogethernessIsKey <ed><U+00A0><U+00BD><ed><U+00B1><U+00AD><ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AB><ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AD> #StrengthInNumbers #HomeShouldBeSafe <ed><U+00A0><U+00BD><ed><U+00B1><U+00AA><ed><U+00A0><U+00BC><ed><U+00BF><U+00A1>#SODA #SurvivorsOfDomesticAbuse <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA> #CommunitySpirit <ed><U+00A0><U+00BD><ed><U+00B2><U+0096> https://t.c…",FALSE,0,NA,2016-09-26 12:12:08,FALSE,NA,"780379427192594432",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","zoreslavapesto3",645,TRUE,FALSE,NA,NA
"RT @L6HJH: #TogethernessIsKey <ed><U+00A0><U+00BD><ed><U+00B1><U+00AD><ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AB><ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AD> #StrengthInNumbers #HomeShouldBeSafe <ed><U+00A0><U+00BD><ed><U+00B1><U+00AA><ed><U+00A0><U+00BC><ed><U+00BF><U+00A1>#SODA #SurvivorsOfDomesticAbuse <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA> #CommunitySpirit <ed><U+00A0><U+00BD><ed><U+00B2><U+0096> https://t.c…",FALSE,0,NA,2016-09-26 12:11:20,FALSE,NA,"780379224611950593",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","zimmermanaudre2",645,TRUE,FALSE,NA,NA
"RT @L6HJH: #TogethernessIsKey <ed><U+00A0><U+00BD><ed><U+00B1><U+00AD><ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AB><ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AD> #StrengthInNumbers #HomeShouldBeSafe <ed><U+00A0><U+00BD><ed><U+00B1><U+00AA><ed><U+00A0><U+00BC><ed><U+00BF><U+00A1>#SODA #SurvivorsOfDomesticAbuse <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA> #CommunitySpirit <ed><U+00A0><U+00BD><ed><U+00B2><U+0096> https://t.c…",FALSE,0,NA,2016-09-26 12:02:36,FALSE,NA,"780377026855333888",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nikolaevaaliya1",645,TRUE,FALSE,NA,NA
"•O Vintage #Soda Fountain Glasses at #Duckwells
 #midcentury https://t.co/NFJzlf2gTy https://t.co/mJUNsAvx2t",FALSE,0,NA,2016-09-26 12:00:18,FALSE,NA,"780376446804033536",NA,"<a href=""http://tweet-eye.com/"" rel=""nofollow"">Tweet Eye - Tweet My Website</a>","duckwellsvintag",0,FALSE,FALSE,NA,NA
"RT @L6HJH: #TogethernessIsKey <ed><U+00A0><U+00BD><ed><U+00B1><U+00AD><ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AB><ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AD> #StrengthInNumbers #HomeShouldBeSafe <ed><U+00A0><U+00BD><ed><U+00B1><U+00AA><ed><U+00A0><U+00BC><ed><U+00BF><U+00A1>#SODA #SurvivorsOfDomesticAbuse <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA> #CommunitySpirit <ed><U+00A0><U+00BD><ed><U+00B2><U+0096> https://t.c…",FALSE,0,NA,2016-09-26 11:59:47,FALSE,NA,"780376319288901632",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","zaicevvaclav192",645,TRUE,FALSE,NA,NA
"RT @L6HJH: #TogethernessIsKey <ed><U+00A0><U+00BD><ed><U+00B1><U+00AD><ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AB><ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AD> #StrengthInNumbers #HomeShouldBeSafe <ed><U+00A0><U+00BD><ed><U+00B1><U+00AA><ed><U+00A0><U+00BC><ed><U+00BF><U+00A1>#SODA #SurvivorsOfDomesticAbuse <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA> #CommunitySpirit <ed><U+00A0><U+00BD><ed><U+00B2><U+0096> https://t.c…",FALSE,0,NA,2016-09-26 11:59:37,FALSE,NA,"780376276146282496",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","vladamihailova7",645,TRUE,FALSE,NA,NA
"RT @L6HJH: #TogethernessIsKey <ed><U+00A0><U+00BD><ed><U+00B1><U+00AD><ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AB><ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AD> #StrengthInNumbers #HomeShouldBeSafe <ed><U+00A0><U+00BD><ed><U+00B1><U+00AA><ed><U+00A0><U+00BC><ed><U+00BF><U+00A1>#SODA #SurvivorsOfDomesticAbuse <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA> #CommunitySpirit <ed><U+00A0><U+00BD><ed><U+00B2><U+0096> https://t.c…",FALSE,0,NA,2016-09-26 11:59:34,FALSE,NA,"780376263215153152",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","albinbykov",645,TRUE,FALSE,NA,NA
"RT @L6HJH: #TogethernessIsKey <ed><U+00A0><U+00BD><ed><U+00B1><U+00AD><ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AB><ed><U+00A0><U+00BD><ed><U+00B1><U+00AC><ed><U+00A0><U+00BD><ed><U+00B1><U+00AD> #StrengthInNumbers #HomeShouldBeSafe <ed><U+00A0><U+00BD><ed><U+00B1><U+00AA><ed><U+00A0><U+00BC><ed><U+00BF><U+00A1>#SODA #SurvivorsOfDomesticAbuse <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA> #CommunitySpirit <ed><U+00A0><U+00BD><ed><U+00B2><U+0096> https://t.c…",FALSE,0,NA,2016-09-26 11:59:13,FALSE,NA,"780376174694400002",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","diomidfomichev6",645,TRUE,FALSE,NA,NA
